linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang                               ,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach
4    ,2       ,08.01.21     ,3020    ,4   ,22     ,718          ,1                  ,TONA          ,08.01.21 ,54018      ,54029     ,54036      ,54041     ,23      ,2449          ,1                   ,SPOW           ,08.01.21  ,54078       ,54089       ,54090       ,54098      ,59797   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243603    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,08.01.21     ,3024    ,5   ,22     ,718          ,1                  ,TONA          ,08.01.21 ,36468      ,36435     ,36486      ,36446     ,23      ,2449          ,1                   ,SPOW           ,08.01.21  ,36528       ,36496       ,36540       ,36505      ,59823   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,242318    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,08.01.21     ,3024    ,5   ,22     ,718          ,1                  ,TONA          ,08.01.21 ,49968      ,49941     ,49986      ,49962     ,23      ,2449          ,1                   ,SPOW           ,08.01.21  ,50028       ,50000       ,50040       ,50012      ,59829   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,242318    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,2036    ,2   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,76662      ,76608     ,76674      ,76617     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,76716       ,76664       ,76728       ,76673      ,26026   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,242678    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,3029    ,3   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,77262      ,77282     ,77274      ,77292     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,77316       ,77343       ,77328       ,77352      ,26060   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241430    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,3082    ,7   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,37368      ,37294     ,37386      ,37304     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,37428       ,37345       ,37440       ,37356      ,26171   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241957    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,3010    ,5   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,36468      ,36471     ,36486      ,36492     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,36528       ,36536       ,36540       ,36547      ,26110   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,244435    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,4001    ,1   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,57168      ,57220     ,57186      ,57235     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,57228       ,57287       ,57240       ,57298      ,25991   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243905    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,3082    ,7   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,79062      ,79045     ,79074      ,79059     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,79116       ,79102       ,79128       ,79116      ,26189   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241957    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,2055    ,6   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,41418      ,41369     ,41436      ,41382     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,41478       ,41423       ,41490       ,41433      ,26146   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241410    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,3004    ,9   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,60738      ,60733     ,60762      ,60747     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,60804       ,60796       ,60816       ,60808      ,26240   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243705    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,3004    ,9   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,75462      ,75466     ,75474      ,75478     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,75516       ,75527       ,75528       ,75537      ,26246   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243705    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,2074    ,10  ,22     ,718          ,1                  ,TONA          ,05.01.21 ,61188      ,61168     ,61212      ,61185     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,61254       ,61230       ,61266       ,61245      ,26275   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,242959    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,2084    ,4   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,77862      ,77917     ,77874      ,77929     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,77916       ,77977       ,77928       ,77987      ,26093   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241106    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,3004    ,9   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,65688      ,65690     ,65712      ,65721     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,65754       ,65766       ,65766       ,65777      ,26242   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243705    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,2089    ,11  ,22     ,718          ,1                  ,TONA          ,05.01.21 ,76062      ,76187     ,76074      ,76209     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,76116       ,76255       ,76128       ,76258      ,26291   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243559    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,4001    ,1   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,62088      ,62130     ,62112      ,62143     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,62154       ,62184       ,62166       ,62195      ,25993   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243905    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,3010    ,5   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,68838      ,68813     ,68856      ,68827     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,68898       ,68868       ,68910       ,68887      ,26124   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,244435    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,3010    ,5   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,22902      ,22908     ,22914      ,22919     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,22956       ,22971       ,22968       ,22980      ,26104   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,244435    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,2036    ,2   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,57618      ,57592     ,57636      ,57606     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,57678       ,57654       ,57690       ,57661      ,26018   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,242678    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,2084    ,4   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,68358      ,68402     ,68376      ,68416     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,68418       ,68464       ,68430       ,68475      ,26089   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241106    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,2082    ,8   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,55818      ,55766     ,55836      ,55783     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,55878       ,55830       ,55890       ,55839      ,26211   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241498    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,2082    ,8   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,70218      ,70202     ,70236      ,70214     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,70278       ,70257       ,70290       ,70265      ,26217   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241498    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,05.01.21     ,2055    ,6   ,22     ,718          ,1                  ,TONA          ,05.01.21 ,32418      ,32395     ,32436      ,32410     ,23      ,2449          ,1                   ,SPOW           ,05.01.21  ,32478       ,32452       ,32490       ,32464      ,26142   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241410    ,2630       ,2575        ,45205            ,48406             
